20 100 4
86 86 58 54
98 56 17 86
25 24 14 64
98 52 29 26
80 87 89 38
96 82 19 80
14 64 86 18
64 64 81 76
18 83 84 83
41 93 94 71
39 61 61 61
59 62 44 20
55 19 78 25
66 10 28 98
82 14 15 53
63 24 28 31
88 63 50 41
75 10 91 35
82 59 41 42
29 17 52 14
27 49 46 52
59 14 97 84
95 34 38 40
25 60 27 29
98 88 73 43
12 50 58 60
82 30 15 75
18 95 33 36
26 40 79 100
22 79 66 13
53 44 81 48
77 26 71 22
56 28 56 84
94 63 26 79
33 20 99 83
62 13 47 91
22 77 22 23
61 58 19 30
33 22 45 25
59 63 75 69
71 24 53 79
82 15 89 20
73 62 97 55
82 88 46 83
39 65 63 25
43 82 33 92
71 59 40 96
28 50 10 95
69 18 51 19
95 23 17 56
69 64 38 74
51 58 75 48
48 45 19 31
100 85 61 67
83 41 18 39
84 83 44 11
29 83 65 80
53 47 44 98
39 92 30 66
19 37 33 88
53 68 21 62
46 66 96 71
31 15 70 24
17 10 56 45
36 63 29 64
82 14 25 41
63 94 54 53
38 32 92 100
85 63 25 46
74 43 18 19
54 63 35 15
86 16 48 33
98 61 97 66
33 37 22 72
89 17 94 45
34 46 56 20
86 47 54 60
95 85 18 54
73 43 11 21
72 24 82 91
94 98 73 95
13689 11336 8004 6988
41 73 48 42
61 63 29 21
45 43 41 51
78 24 31 76
11 10 33 79
40 29 58 47
70 26 99 84
85 41 92 28
75 95 18 62
43 16 82 25
71 60 15 22
97 38 36 16
25 16 56 29
82 17 62 29
89 98 84 80
51 49 83 78
68 64 98 92
68 74 87 27
28 32 57 51
36 26 60 51
26 62 41 17
22 23 66 83
71 68 10 20
84 43 69 58
26 16 47 51
54 52 54 94
34 36 79 90
92 12 23 52
62 74 41 47
96 15 57 67
56 86 75 90
79 40 92 20
62 38 24 24
73 81 47 75
11 10 17 24
49 82 85 25
69 25 61 69
15 17 25 94
58 30 18 18
28 98 90 18
53 48 29 22
88 94 42 57
25 11 30 78
34 99 62 98
69 25 43 45
24 39 96 33
17 68 62 83
54 16 37 50
67 66 72 33
90 12 78 29
53 41 64 99
13 30 64 68
19 74 36 12
82 99 19 87
42 41 68 16
46 84 91 56
56 78 90 30
89 78 65 44
58 90 53 66
24 69 84 96
30 23 45 43
22 70 27 96
20 16 30 84
66 86 42 43
100 100 55 86
43 71 23 25
10 100 29 37
26 63 79 56
80 32 57 95
54 49 30 38
58 39 94 89
16 31 14 51
56 32 48 30
55 59 17 96
31 32 38 46
55 23 19 23
16 21 89 49
22 54 16 80
84 63 89 68
80 42 91 50
80 97 35 71
87 50 57 61
23 40 87 93
55 37 20 62
83 20 92 35
87 56 12 57
64 72 88 71
38 78 91 82
18 68 23 60
83 53 38 87
45 71 73 94
96 79 27 77
81 49 64 41
11 77 34 18
34 14 13 56
58 86 85 45
49 93 60 38
94 67 71 66
61 48 47 17
31 63 59 29
12877 10868 9401 6659
72 83 30 17
91 13 64 47
24 99 39 24
53 68 22 94
96 32 78 85
72 80 82 41
26 80 24 15
90 99 69 55
86 32 66 100
78 95 47 40
71 78 40 87
66 41 60 22
61 53 19 56
10 30 54 74
11 51 72 81
53 92 76 45
64 30 71 28
18 61 18 78
47 38 54 19
27 33 91 63
45 21 74 57
100 72 67 66
36 10 69 75
42 82 90 38
69 36 56 54
52 25 84 86
58 13 52 17
62 60 19 90
49 25 50 78
67 95 10 44
66 76 83 93
91 97 16 55
21 95 61 61
53 62 49 99
57 80 98 90
89 45 25 40
97 43 44 14
16 36 21 93
92 42 39 27
21 20 93 49
85 62 24 71
30 10 83 11
95 79 13 71
31 44 15 53
55 100 12 96
39 10 59 92
76 28 34 77
58 94 55 94
75 31 27 77
13 16 87 41
17 28 34 74
53 96 88 99
56 55 53 92
83 71 25 76
53 15 20 84
23 60 85 13
95 68 57 79
23 33 94 57
74 73 39 58
13 62 53 20
56 72 18 16
18 55 80 75
77 22 69 25
59 62 70 32
85 33 63 63
96 100 37 56
32 21 79 99
54 82 78 57
76 30 78 14
51 78 57 44
96 14 43 99
65 88 32 55
13 28 67 80
36 89 55 40
46 87 42 22
92 11 20 88
77 47 33 80
33 83 77 96
95 77 55 74
32 80 99 29
43 100 57 38
94 62 58 93
85 73 52 33
31 30 55 86
52 10 13 56
95 90 22 76
34 94 27 14
99 93 81 27
43 13 41 59
89 77 64 92
24 89 55 25
75 77 60 35
47 89 21 57
80 85 91 61
98 86 89 64
47 39 26 41
92 12 35 94
51 68 56 84
83 74 56 99
64 10 48 61
