20 100 4
32 87 100 78
60 32 55 11
56 60 19 32
22 64 59 23
76 18 98 38
50 79 78 58
24 14 23 22
36 61 19 66
61 96 69 93
66 49 39 75
49 27 63 70
69 43 12 51
51 59 16 16
81 71 85 90
76 69 65 53
84 69 47 64
24 87 59 41
91 41 40 14
73 55 87 59
82 79 22 80
43 31 100 63
62 42 99 69
39 46 94 61
99 59 82 77
15 40 11 66
67 57 73 54
69 10 13 24
19 81 48 67
63 33 59 29
86 63 89 85
18 91 16 68
11 47 64 46
67 29 15 48
79 60 40 33
39 25 81 50
79 42 26 57
28 24 77 63
78 35 27 75
30 82 34 76
82 17 33 95
94 58 98 49
20 78 93 15
59 98 92 92
84 52 97 91
73 39 87 95
27 95 30 46
54 82 67 23
28 12 95 23
13 20 21 59
78 64 96 42
92 47 17 24
71 94 95 23
57 76 75 35
82 77 89 10
95 97 91 95
65 99 35 79
63 13 39 91
39 29 57 41
42 67 22 73
83 39 18 54
70 30 57 80
16 38 79 68
84 37 76 59
26 44 62 65
79 32 33 100
30 89 89 13
78 27 53 85
44 39 32 62
17 55 40 38
74 28 41 84
99 70 99 20
65 72 59 94
73 55 73 80
95 43 94 88
61 13 72 93
40 83 46 51
39 43 89 47
47 70 76 49
23 43 44 56
32 44 97 95
50 24 33 51
12347 11194 8163 6761
89 92 47 61
59 90 80 28
47 15 69 57
85 89 77 28
51 65 43 72
25 56 43 89
34 99 95 17
42 25 85 53
34 24 63 89
68 33 95 62
80 56 16 51
79 89 98 69
68 81 66 41
35 80 100 93
47 90 40 59
34 96 81 19
10 41 86 21
62 84 43 20
14 55 77 90
90 40 99 16
65 34 17 95
61 61 99 66
17 17 88 44
100 14 68 63
25 64 24 67
97 60 14 43
62 67 61 81
98 73 43 42
56 70 54 50
74 97 54 62
24 41 29 14
54 35 21 83
27 64 22 47
59 19 56 21
93 34 19 23
95 18 35 46
38 73 20 98
40 87 83 17
58 73 13 92
85 81 77 96
56 68 75 50
46 60 32 16
55 50 59 61
75 46 30 24
97 57 92 89
48 24 90 26
73 27 71 78
76 39 79 18
42 75 70 37
38 83 58 70
61 84 48 29
98 96 53 66
26 83 98 34
24 68 52 87
27 20 94 24
51 49 32 50
41 20 43 49
34 21 78 11
66 22 54 49
11 78 11 37
64 96 70 89
29 69 87 30
28 14 61 92
73 14 26 70
64 47 69 54
99 70 46 55
18 83 80 25
59 94 10 98
46 22 50 44
31 98 97 57
31 71 66 89
86 80 11 70
57 29 42 85
29 56 97 36
63 66 65 64
69 75 55 37
12 94 59 47
17 12 92 96
100 88 44 81
95 58 61 86
84 53 39 42
34 70 32 20
16 33 45 57
17 97 66 75
27 34 66 70
13 51 70 85
28 20 15 84
52 39 61 81
38 48 56 59
33 71 55 50
32 38 23 50
28 85 81 65
88 56 77 63
82 19 49 23
87 66 82 89
57 99 96 32
21 62 87 71
40 90 45 35
66 87 56 85
33 82 69 70
12963 11915 8865 6922
90 27 91 12
54 68 16 55
28 49 89 29
76 70 41 35
61 47 43 60
15 68 20 53
90 37 12 49
69 21 23 43
52 69 36 52
97 31 32 48
34 20 93 27
10 59 50 86
76 66 40 17
90 57 46 17
94 68 58 71
36 32 73 85
38 79 78 95
40 10 24 31
32 42 30 31
100 43 50 16
92 84 32 95
34 96 27 24
73 65 13 40
71 65 69 44
51 55 62 84
81 18 87 15
88 42 49 76
34 48 33 15
53 66 78 30
61 44 69 62
26 98 16 71
96 12 30 61
24 99 93 49
79 31 60 45
57 22 77 50
63 100 54 70
51 65 40 62
73 40 80 44
33 25 94 41
73 85 76 52
15 91 48 57
70 32 78 97
38 69 36 70
96 69 75 83
38 53 46 37
33 35 33 99
16 28 45 35
70 16 44 74
71 94 22 57
97 75 92 47
47 43 54 67
37 59 44 89
59 31 93 71
49 52 56 63
64 60 60 74
94 66 58 20
42 20 72 83
93 22 30 81
83 11 54 32
37 88 84 66
20 84 99 91
94 95 52 23
24 23 43 71
23 81 69 67
78 31 85 73
55 28 68 65
17 79 56 15
44 24 28 43
42 14 53 43
66 72 83 64
55 93 13 96
13 23 21 64
17 24 14 75
29 95 56 61
92 81 92 42
14 40 36 67
86 27 56 18
66 83 67 50
84 69 54 27
80 64 99 72
47 13 63 35
69 94 23 53
65 81 59 64
21 49 44 67
68 99 66 64
33 97 62 33
60 40 74 49
47 60 75 65
25 23 20 90
65 59 14 53
18 79 73 97
30 13 88 81
79 75 17 97
32 27 64 65
61 84 97 71
82 35 87 99
13 91 92 61
98 87 49 61
98 16 13 41
25 100 92 71
