20 100 4
44 62 78 24
20 69 22 51
57 71 77 99
76 95 64 96
84 70 39 100
68 35 44 65
95 75 65 14
78 46 48 78
97 96 72 77
83 99 26 16
11 43 79 43
89 29 37 79
81 60 39 50
89 14 48 51
82 66 66 81
60 89 57 43
28 10 99 91
18 65 59 57
40 76 85 48
88 88 59 92
85 17 29 19
89 71 34 27
68 100 27 95
73 48 54 15
79 79 79 61
55 13 57 57
96 37 56 59
83 32 41 95
97 33 41 95
38 96 60 86
27 64 94 58
46 94 94 14
61 13 16 30
80 30 43 68
28 39 41 83
86 52 92 31
63 23 38 20
26 29 63 69
17 42 24 26
64 10 40 51
93 82 50 23
32 42 24 26
43 57 77 74
33 91 40 58
28 96 53 19
92 87 11 29
95 42 94 81
11 19 24 52
20 37 85 42
53 94 17 15
93 69 50 82
29 58 96 12
17 17 33 72
100 16 34 97
29 63 16 32
54 44 42 55
77 72 41 85
27 79 24 27
90 42 98 18
24 72 41 18
48 71 93 22
100 11 69 20
13 92 58 43
87 83 26 51
72 19 76 50
41 12 56 74
39 56 40 19
30 10 60 45
26 77 50 22
68 72 11 77
12 93 90 55
72 53 26 63
98 40 78 55
32 29 58 65
78 98 27 69
90 24 98 67
50 43 93 86
53 19 41 75
25 55 76 33
19 28 25 62
49 68 90 63
12863 10330 8270 6786
32 82 59 35
38 43 96 55
82 24 75 28
62 20 48 57
18 19 14 26
77 19 26 79
74 74 34 38
18 45 31 60
61 80 90 93
93 28 54 51
37 70 21 38
99 56 15 35
85 99 40 38
92 75 46 87
76 17 79 93
73 67 52 71
12 48 26 50
51 97 82 76
87 92 86 26
44 100 31 86
95 44 47 61
54 16 53 18
75 33 56 28
56 98 41 76
30 22 90 97
19 59 82 82
83 13 21 83
21 43 59 20
39 85 58 46
98 100 67 67
63 78 14 96
37 98 81 46
22 28 62 29
79 97 71 76
89 94 61 33
39 34 17 77
80 47 70 70
32 30 56 35
50 10 27 41
32 40 34 79
62 49 18 81
31 97 59 65
12 87 76 56
27 34 88 83
15 50 81 18
21 57 90 95
75 10 17 36
15 33 37 73
62 16 66 68
33 33 40 65
70 54 99 72
75 53 91 41
53 96 45 37
32 48 61 56
59 11 56 25
99 65 72 90
20 98 32 70
11 25 82 85
21 54 23 26
90 27 89 52
21 46 26 90
35 36 28 23
82 67 74 19
52 100 51 84
60 78 73 77
57 60 19 74
25 53 79 53
60 86 63 29
78 51 93 77
69 11 95 61
65 92 24 96
92 84 85 74
25 55 81 38
24 75 20 76
36 51 48 91
87 97 72 88
93 98 61 48
68 30 44 80
47 66 51 48
81 50 44 69
30 66 93 26
64 15 82 33
41 18 100 25
19 98 70 67
24 28 58 57
33 15 59 41
63 91 26 23
100 40 33 52
91 27 58 59
19 58 34 86
65 29 14 41
22 86 31 15
11 21 100 37
76 10 90 24
38 79 73 18
32 43 13 23
23 66 42 70
14 13 66 15
94 89 92 33
51 65 39 94
12609 10473 8119 6351
65 36 21 59
31 39 31 40
37 35 94 57
26 39 79 42
84 81 36 30
72 38 71 48
83 17 67 28
25 50 75 59
13 78 96 60
17 51 12 39
58 44 48 75
80 27 64 19
40 60 38 14
15 96 78 54
63 28 68 17
82 47 14 25
39 72 74 16
77 29 92 82
56 85 69 71
100 80 98 58
26 31 20 55
44 55 67 93
35 38 60 48
65 14 63 84
14 40 88 46
76 63 10 39
94 87 39 22
31 67 46 47
41 10 40 72
86 100 26 84
15 83 95 30
91 92 81 77
12 59 62 91
60 49 55 48
95 15 49 75
48 14 45 15
34 31 62 34
30 88 45 61
58 16 78 80
98 85 68 87
56 83 49 30
38 26 99 13
36 36 100 66
48 28 48 23
94 68 28 66
88 73 52 11
13 23 19 59
28 100 84 98
30 69 19 31
35 88 52 20
97 74 38 87
43 13 66 11
23 88 34 40
52 36 60 88
75 52 94 85
39 98 38 49
87 27 17 59
81 60 24 28
63 42 61 92
45 29 17 26
78 58 16 86
92 45 28 49
54 57 84 31
20 19 69 66
36 48 17 16
66 38 38 73
10 42 58 19
90 49 30 61
15 44 96 60
50 92 20 38
60 72 97 15
85 40 40 53
15 52 80 89
82 58 79 80
56 99 18 87
69 64 72 86
18 67 44 88
80 39 85 95
22 87 16 62
68 69 73 56
90 65 83 34
64 33 26 65
75 20 70 53
15 30 11 94
100 29 75 100
44 37 29 69
78 75 34 49
19 46 30 17
67 15 41 69
31 27 18 48
16 24 29 30
21 55 54 49
28 28 73 22
89 100 46 79
51 75 83 63
43 40 77 36
20 86 19 43
65 15 35 85
29 67 52 13
76 47 51 37
