20 100 4
50 22 32 62
26 83 35 29
32 97 25 81
57 95 56 32
39 28 69 97
82 65 57 74
70 79 22 13
12 81 45 51
13 58 93 83
34 13 63 60
86 38 84 39
74 37 49 87
85 78 52 21
59 58 74 65
35 55 93 91
96 18 96 20
42 55 20 51
50 92 12 11
24 78 54 53
33 49 88 38
48 13 52 95
31 44 14 58
86 100 64 33
98 41 39 47
82 57 97 80
13 65 20 51
88 64 99 30
76 81 39 25
50 21 72 69
13 60 11 47
61 11 94 30
43 52 64 28
77 56 75 31
70 63 70 93
88 33 65 22
91 74 35 25
55 79 40 92
72 58 96 60
61 11 69 18
89 22 17 98
85 30 42 35
38 65 38 70
44 82 36 20
31 38 52 74
27 100 27 75
21 36 66 70
51 97 91 21
57 60 98 69
21 32 23 89
45 11 58 20
19 77 22 21
89 98 69 75
91 26 41 16
30 16 56 10
88 43 63 84
23 19 58 97
37 51 53 29
52 59 10 40
30 49 23 64
88 85 24 97
96 69 43 39
100 23 84 65
80 67 10 86
21 63 30 49
77 15 36 28
93 33 91 66
66 63 48 28
30 57 22 46
24 43 19 57
24 34 70 13
39 40 61 21
39 60 76 43
59 29 31 31
80 58 60 77
88 66 63 44
30 97 46 65
94 73 53 57
38 54 24 69
90 97 22 18
11 99 94 10
83 91 61 73
13082 11185 8751 7458
11 69 73 91
49 69 92 16
28 33 47 45
90 21 78 57
75 58 78 99
84 97 71 79
63 80 92 52
49 27 31 79
47 58 75 88
62 34 66 54
86 84 35 40
90 98 17 66
46 72 39 35
26 98 42 62
60 17 56 49
96 54 93 26
80 59 53 91
66 100 94 18
91 99 34 100
78 73 55 53
48 63 75 61
42 49 80 98
71 39 96 41
75 21 82 43
68 14 25 27
65 20 55 88
35 81 87 49
77 79 89 79
35 80 52 32
12 53 90 56
21 79 21 39
71 93 75 80
37 31 13 66
76 43 80 86
87 89 72 87
55 51 41 34
71 22 100 25
76 35 50 26
65 37 47 51
80 50 58 44
91 30 55 82
96 17 100 100
60 90 37 36
84 45 27 47
44 12 29 16
68 69 24 51
89 98 44 71
79 39 89 66
31 96 91 11
89 41 62 46
69 63 57 79
12 53 64 82
72 20 31 17
83 35 83 64
68 37 97 100
61 71 59 66
44 57 100 58
94 18 75 34
62 21 25 75
62 53 86 47
86 16 59 85
36 97 16 52
56 29 60 67
43 67 42 20
51 14 56 45
21 71 10 53
51 87 82 53
72 74 24 11
43 96 78 46
23 46 40 66
30 14 40 62
25 40 43 60
73 62 12 58
12 18 14 27
82 83 46 86
74 100 64 52
95 72 51 12
44 92 24 82
94 26 57 71
88 43 55 68
60 86 60 20
54 33 42 49
55 23 19 31
20 29 92 83
75 34 90 34
43 33 66 58
75 46 51 75
76 92 58 94
48 38 31 18
21 85 50 88
36 59 61 65
94 40 10 68
79 63 91 64
81 18 66 85
67 56 93 67
40 37 74 37
34 19 60 89
21 25 45 14
59 25 64 73
26 43 94 17
13242 11053 9216 6626
100 16 21 93
81 19 50 87
58 11 69 89
34 56 30 51
59 69 40 40
79 64 61 49
76 89 18 25
36 39 96 95
33 81 73 30
56 19 19 95
77 78 78 89
69 22 99 45
84 77 88 41
78 93 36 94
69 76 17 90
76 68 33 42
36 100 19 12
100 77 10 96
54 14 80 55
71 69 50 29
30 22 83 86
27 27 16 19
45 13 88 53
37 22 43 34
45 39 29 66
48 92 75 14
92 47 82 100
26 14 75 88
43 42 62 44
36 33 71 38
65 60 66 67
59 88 15 84
51 52 36 71
61 51 21 85
60 21 83 58
75 48 68 30
41 50 55 18
98 85 80 69
79 31 42 15
19 83 39 95
24 17 41 59
66 90 56 17
30 100 86 60
80 18 22 44
54 21 34 12
87 97 23 60
72 20 54 13
26 53 40 99
96 75 77 76
11 95 14 12
20 95 10 72
15 74 96 42
76 79 99 50
89 96 69 13
38 83 28 58
25 100 96 100
69 95 74 61
14 20 71 54
69 96 86 76
92 22 40 63
13 27 40 87
16 17 51 57
77 31 57 69
78 98 34 52
93 75 97 99
53 58 86 78
74 82 34 48
18 72 30 85
88 70 55 28
53 95 51 50
66 48 10 45
15 47 63 16
78 91 55 94
41 39 69 52
82 25 45 19
43 21 23 10
99 68 40 55
75 87 17 75
68 78 98 73
72 36 18 96
51 94 59 80
55 47 44 21
29 60 45 96
18 99 69 99
62 61 17 57
11 67 11 32
66 73 98 84
85 30 16 65
13 39 75 87
68 31 87 31
12 32 96 63
42 25 75 24
36 82 23 70
42 31 17 23
29 63 88 95
73 44 84 88
15 32 77 17
73 38 19 26
60 65 61 53
53 72 43 40
